"","ID","SITE","DBCODE","SITECODE","SITENAME","LONDD","LATDD","ID","BslTempMn.Sprg","BslTempMn.Summ","BslTempMn.Fall","BslTempMn.Wint","BslTempSd.Sprg","BslTempSd.Summ","BslTempSd.Fall","BslTempSd.Wint","BslPrecMn.Sprg","BslPrecMn.Summ","BslPrecMn.Fall","BslPrecMn.Wint","BslPrecSd.Sprg","BslPrecSd.Summ","BslPrecSd.Fall","BslPrecSd.Wint"
"1511",1619,"2062","GPD1619","G1900","Site 8 [Heide unpublished]",-90.48,48.05,1511,2.66444438488947,31.8644437322186,8.81999980285764,-27.5199993848801,0.381987968779011,0.159176115998548,0.691720865948219,2.24553626288221,168.133335838715,271.033337372045,200.400002986193,112.833335014681,3.41223294637569,9.14840619056615,7.03135843727418,5.91974107353574
"1512",1620,"2063","GPD1620","G1901","Site 9 [Heide unpublished]",-90.43,48.05,1512,2.66444438488947,31.8644437322186,8.81999980285764,-27.5199993848801,0.381987968779011,0.159176115998548,0.691720865948219,2.24553626288221,168.133335838715,271.033337372045,200.400002986193,112.833335014681,3.41223294637569,9.14840619056615,7.03135843727418,5.91974107353574
"1513",1621,"2064","GPD1621","G1902","Site 10 [Heide unpublished]",-90.32,48.08,1513,2.66444438488947,31.8644437322186,8.81999980285764,-27.5199993848801,0.381987968779011,0.159176115998548,0.691720865948219,2.24553626288221,168.133335838715,271.033337372045,200.400002986193,112.833335014681,3.41223294637569,9.14840619056615,7.03135843727418,5.91974107353574
"1514",1622,"2065","GPD1622","G1903","Site 11 [Heide unpublished]",-90.47,48.05,1514,2.66444438488947,31.8644437322186,8.81999980285764,-27.5199993848801,0.381987968779011,0.159176115998548,0.691720865948219,2.24553626288221,168.133335838715,271.033337372045,200.400002986193,112.833335014681,3.41223294637569,9.14840619056615,7.03135843727418,5.91974107353574
"1515",1623,"2066","GPD1623","G1904","USGS Gage 15",-80.381,26.387,1515,47.583332269763,55.9466654161612,51.0966655245672,40.167776879958,0.0578311706170316,0.273028278960346,0.130170825022231,0.558791673335929,324.233338164787,551.666674887141,516.83334103475,163.30000243336,38.5917527163334,84.5671540639019,10.9987879758917,5.66656871104133
"1516",1624,"2067","GPD1624","G1905","USGS Gage 34",-80.485,25.869,1516,48.3766655853639,56.3233320744087,51.5233321816971,41.4222212963634,0.0378593881257785,0.303662817923026,0.103976490745828,0.483934481230022,323.000004813075,580.200008645654,489.533340627948,133.633335324625,42.040814129528,90.5697534746831,15.6950100565319,4.25715091034494
"1517",1625,"2068","GPD1625","G1906","USGS Gage 65",-80.72,25.814,1517,48.4388878061954,56.453332071503,51.506665515403,41.2411101893004,0.0419435237028833,0.282862347325222,0.103976490745824,0.528071251625458,280.400004178286,618.333342547218,441.133339906732,115.133335048954,37.3225138691613,92.7578761602119,10.4710714160949,3.88501400038014
"1518",1626,"2069","GPD1626","G1907","USGS Gage 63",-80.531,26.189,1518,47.6699989344925,56.2733320755263,51.0322210815632,39.9011102192518,0.0723417797637375,0.253245593182487,0.131923094739692,0.590342009452466,267.500003986061,622.833342614273,412.666672815879,123.900001846254,32.5663942064124,90.9022198826645,5.95007011626207,4.63573086367747
"1519",1627,"2070","GPD1627","G1908","USGS Gage 76",-80.483,25.008,1519,48.2433322550108,56.6155542900993,51.7522210654699,41.7166657342265,0.0617341958783052,0.337660790909983,0.0769078315284089,0.422176888715717,238.100003547966,456.46667346855,393.900005869567,125.700001873076,32.7194136852294,73.3748151192558,16.7080821257144,3.45976882995581
"1520",1628,"2071","GPD1628","G1909","USGS Gage 62",-80.751,26.174,1520,47.6699989344925,56.2733320755263,51.0322210815632,39.9011102192518,0.0723417797637375,0.253245593182487,0.131923094739692,0.590342009452466,267.500003986061,622.833342614273,412.666672815879,123.900001846254,32.5663942064124,90.9022198826645,5.95007011626207,4.63573086367747
"1521",1629,"2072","GPD1629","G1910","WCA 3A Site 3-4-1",-80.469,26.167,1521,47.583332269763,55.9466654161612,51.0966655245672,40.167776879958,0.0578311706170316,0.273028278960346,0.130170825022231,0.558791673335929,324.233338164787,551.666674887141,516.83334103475,163.30000243336,38.5917527163334,84.5671540639019,10.9987879758917,5.66656871104133
"1522",1630,"2073","GPD1630","G1911","WCA 3A Site 3-4-2",-80.523,26.19,1522,47.6699989344925,56.2733320755263,51.0322210815632,39.9011102192518,0.0723417797637375,0.253245593182487,0.131923094739692,0.590342009452466,267.500003986061,622.833342614273,412.666672815879,123.900001846254,32.5663942064124,90.9022198826645,5.95007011626207,4.63573086367747
"1523",1631,"2074","GPD1631","G1912","WCA 3A Site 3-4-3",-80.609,26.17,1523,47.6699989344925,56.2733320755263,51.0322210815632,39.9011102192518,0.0723417797637375,0.253245593182487,0.131923094739692,0.590342009452466,267.500003986061,622.833342614273,412.666672815879,123.900001846254,32.5663942064124,90.9022198826645,5.95007011626207,4.63573086367747
"1524",1632,"2075","GPD1632","G1913","WCA 3A Site 3-4-4",-80.469,26.036,1524,47.583332269763,55.9466654161612,51.0966655245672,40.167776879958,0.0578311706170316,0.273028278960346,0.130170825022231,0.558791673335929,324.233338164787,551.666674887141,516.83334103475,163.30000243336,38.5917527163334,84.5671540639019,10.9987879758917,5.66656871104133
"1525",1633,"2076","GPD1633","G1914","Loxahatchee Site 1",-80.339,26.517,1525,46.6133322914441,55.7088876436982,50.661109978747,38.9466657961408,0.0896288623949638,0.239660247995785,0.15907137571713,0.628552114081583,314.066671346625,500.266674121221,506.733340884248,167.533335829775,34.1879126032387,75.0709231413108,6.00694051982375,6.41274781656851
"1526",1634,"2077","GPD1634","G1915","Loop Road Site 2",-80.799,25.319,1526,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1527",1635,"2078","GPD1635","G1916","Loxahatchee Site 3",-80.339,26.523,1527,46.6133322914441,55.7088876436982,50.661109978747,38.9466657961408,0.0896288623949638,0.239660247995785,0.15907137571713,0.628552114081583,314.066671346625,500.266674121221,506.733340884248,167.533335829775,34.1879126032387,75.0709231413108,6.00694051982375,6.41274781656851
"1528",1636,"2079","GPD1636","G1917","Loxahatchee Site 4",-80.342,26.523,1528,46.6133322914441,55.7088876436982,50.661109978747,38.9466657961408,0.0896288623949638,0.239660247995785,0.15907137571713,0.628552114081583,314.066671346625,500.266674121221,506.733340884248,167.533335829775,34.1879126032387,75.0709231413108,6.00694051982375,6.41274781656851
"1529",1637,"2080","GPD1637","G1918","Loop Road Site 3",-80.795,25.279,1529,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1530",1638,"2081","GPD1638","G1919","Loop Road Site 1",-80.795,25.319,1530,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1531",1639,"2082","GPD1639","G1920","Taylor Creek Site 1A",-80.643,25.198,1531,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1532",1640,"2083","GPD1640","G1921","Taylor Slough Site 2",-80.644,25.206,1532,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1533",1641,"2084","GPD1641","G1922","Taylor Slough Site 14",-80.736,25.213,1533,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1534",1642,"2085","GPD1642","G1923","Rotenberger Site 1",-80.849,26.363,1534,47.6699989344925,56.2733320755263,51.0322210815632,39.9011102192518,0.0723417797637375,0.253245593182487,0.131923094739692,0.590342009452466,267.500003986061,622.833342614273,412.666672815879,123.900001846254,32.5663942064124,90.9022198826645,5.95007011626207,4.63573086367747
"1535",1643,"2086","GPD1643","G1924","Taylor Slough Site 7",-80.646,25.287,1535,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1536",1644,"2087","GPD1644","G1925","CA315 (AAS)",-80.669,25.974,1536,48.4388878061954,56.453332071503,51.506665515403,41.2411101893004,0.0419435237028833,0.282862347325222,0.103976490745824,0.528071251625458,280.400004178286,618.333342547218,441.133339906732,115.133335048954,37.3225138691613,92.7578761602119,10.4710714160949,3.88501400038014
"1537",1645,"2088","GPD1645","G1926","EPA Site 7",-80.416,26.481,1537,47.583332269763,55.9466654161612,51.0966655245672,40.167776879958,0.0578311706170316,0.273028278960346,0.130170825022231,0.558791673335929,324.233338164787,551.666674887141,516.83334103475,163.30000243336,38.5917527163334,84.5671540639019,10.9987879758917,5.66656871104133
"1538",1647,"2090","GPD1647","G1928","Taylor Creek Site 2",-80.644,25.206,1538,48.8255544642194,56.4022209615343,51.7433321767797,42.1644435019957,0.0467063313048859,0.313090915779788,0.0751295161179555,0.459871147200519,247.400003686547,570.966675174733,461.966673550506,107.766668272515,35.4060734530094,88.6398531558513,15.500430332534,3.32465542015234
"1539",1648,"2091","GPD1648","G1930","Mud Lake Site A",-81.87,29.3,1539,42.7166657118748,54.7088876660499,45.7322212000274,31.3144437445121,0.291909416261066,0.158686736546513,0.311204344151393,1.04992237225365,258.966670525571,545.766674799224,318.96667141964,212.200003162026,27.0961870973445,35.372918604821,11.6423080775609,14.2263841516983
"1540",1649,"2092","GPD1649","G1931","Mud Lake Site B",-81.85,29.3,1540,42.7166657118748,54.7088876660499,45.7322212000274,31.3144437445121,0.291909416261066,0.158686736546513,0.311204344151393,1.04992237225365,258.966670525571,545.766674799224,318.96667141964,212.200003162026,27.0961870973445,35.372918604821,11.6423080775609,14.2263841516983
"1541",1650,"2093","GPD1650","G1932","Mud Lake Site C",-81.87,29.29,1541,42.7166657118748,54.7088876660499,45.7322212000274,31.3144437445121,0.291909416261066,0.158686736546513,0.311204344151393,1.04992237225365,258.966670525571,545.766674799224,318.96667141964,212.200003162026,27.0961870973445,35.372918604821,11.6423080775609,14.2263841516983
"1542",1651,"2094","GPD1651","G1933","Mud Lake Site D",-81.87,29.3,1542,42.7166657118748,54.7088876660499,45.7322212000274,31.3144437445121,0.291909416261066,0.158686736546513,0.311204344151393,1.04992237225365,258.966670525571,545.766674799224,318.96667141964,212.200003162026,27.0961870973445,35.372918604821,11.6423080775609,14.2263841516983
"1543",1652,"2095","GPD1652","G1934","Silver Springs",-82.03,29.22,1543,42.2766657217095,54.616665445889,45.1233323247482,30.5499993171543,0.300721348245595,0.150111066634059,0.313917887415111,1.08025200406107,264.400003939867,569.100008480251,290.966671002408,222.700003318489,29.6005071935009,33.9358222873934,11.6573297707181,15.2915011352279
"1544",1653,"2096","GPD1653","G1935","Torreya State Park Site A",-84.93,30.55,1544,39.2144435679333,55.2111098770466,41.5522212934577,23.9211105764326,0.364696720245705,0.196817263738111,0.454377871413001,1.34934274538871,361.266672049959,448.966673356791,289.933337653677,346.000005155802,44.5305894013379,28.9828114296626,27.9518041746501,28.6794355682379
"1545",1654,"2097","GPD1654","G1936","Torreya State Park Site B",-84.95,30.57,1545,39.2144435679333,55.2111098770466,41.5522212934577,23.9211105764326,0.364696720245705,0.196817263738111,0.454377871413001,1.34934274538871,361.266672049959,448.966673356791,289.933337653677,346.000005155802,44.5305894013379,28.9828114296626,27.9518041746501,28.6794355682379
"1546",1655,"2098","GPD1655","G1937","Torreya State Park Site C",-84.9,30.54,1546,39.2144435679333,55.2111098770466,41.5522212934577,23.9211105764326,0.364696720245705,0.196817263738111,0.454377871413001,1.34934274538871,361.266672049959,448.966673356791,289.933337653677,346.000005155802,44.5305894013379,28.9828114296626,27.9518041746501,28.6794355682379
"1547",1656,"2099","GPD1656","G1941","Site 3 [McAndrews unpublished]",-91.32,49.47,1547,2.82555549239947,33.8333325770994,7.4233331674089,-31.1977770804531,0.400975652994031,0.256926269891161,0.823549211045667,2.7067001308638,142.566668791076,280.533337513606,208.133336434762,83.1666679059466,9.37354447110935,7.33234852796875,7.19745336054309,4.91155108415505
"1548",1657,"2100","GPD1657","G1942","Site 4 [McAndrews unpublished]",-90.78,50.12,1548,0.294444437863098,32.4055548312349,5.59888876374397,-34.2922214557313,0.553547469614852,0.345644853903005,0.872297924844865,3.05261326269494,144.466668819388,283.633337559799,209.433336454133,102.166668189069,14.7079345858034,8.99129221762103,6.78847071929486,6.9176104804675
"1549",1658,"2101","GPD1658","G1943","Site 5 [McAndrews unpublished]",-90.67,50.23,1549,0.294444437863098,32.4055548312349,5.59888876374397,-34.2922214557313,0.553547469614852,0.345644853903005,0.872297924844865,3.05261326269494,144.466668819388,283.633337559799,209.433336454133,102.166668189069,14.7079345858034,8.99129221762103,6.78847071929486,6.9176104804675
"1550",1659,"2102","GPD1659","G1944","Site 6 [McAndrews unpublished]",-90.48,50.42,1550,-0.57999998703599,31.4144437422769,5.12444432990419,-34.7288881126377,0.606474314929061,0.333005386796231,0.851778077607301,2.99786275198235,147.333335528771,285.466670920451,208.833336445192,107.900001607835,14.2289612891177,6.61236225840586,6.85370956003008,7.63937181574922
"1551",1660,"2103","GPD1660","G1945","Site 7 [McAndrews unpublished]",-90.42,50.95,1551,-1.37777774698204,31.3088881890807,4.49777767724461,-35.9522214186274,0.607182306963502,0.381696982015349,0.890582394605378,3.09022166575082,148.766668883463,291.333337674538,206.30000307411,106.166668248673,14.5980594492661,4.1101500990589,7.26291963139291,6.73968357469801
"1552",1661,"2104","GPD1661","G1946","Site 8 [McAndrews unpublished]",-90.17,51.35,1552,0.0444444434510337,33.408888142142,6.1999998614192,-35.3688880983326,0.608005225178877,0.431204161302978,0.935331174149483,3.17853266755715,143.366668802996,294.566671056052,200.900002993643,107.933334941665,14.3865680237373,3.55715247219346,8.10740414429345,6.16954896793186
"1553",1662,"2105","GPD1662","G1947","Site 9 [McAndrews unpublished]",-91.87,50.07,1553,2.20111106191244,34.4688881184492,7.26555539315773,-33.106665926675,0.445525065197551,0.371697798060546,0.924507856432862,3.15730539101741,145.900002174079,279.033337491254,200.333336318533,95.0666680832704,16.5737747114651,13.9908305388543,6.69800975442443,5.95007011626207
"1554",1663,"2106","GPD1663","G1948","Site 10 [McAndrews unpublished]",-91.97,50.02,1554,2.20111106191244,34.4688881184492,7.26555539315773,-33.106665926675,0.445525065197551,0.371697798060546,0.924507856432862,3.15730539101741,145.900002174079,279.033337491254,200.333336318533,95.0666680832704,16.5737747114651,13.9908305388543,6.69800975442443,5.95007011626207
"1555",1664,"2107","GPD1664","G1949","Site 11 [McAndrews unpublished]",-92.4,49.68,1555,3.71111102816131,35.3466658766071,8.05888870875869,-31.5188881843868,0.350655463043929,0.340799705475788,0.917316920564378,3.01848066394708,136.366668698688,279.533337498705,186.166669440766,78.7666678403815,13.7205444113461,14.7886219726924,6.50563867692227,4.65438867940259
"1556",1665,"2108","GPD1665","G1950","Site 12 [McAndrews unpublished]",-92.35,49.55,1556,3.71111102816131,35.3466658766071,8.05888870875869,-31.5188881843868,0.350655463043929,0.340799705475788,0.917316920564378,3.01848066394708,136.366668698688,279.533337498705,186.166669440766,78.7666678403815,13.7205444113461,14.7886219726924,6.50563867692227,4.65438867940259
"1557",1666,"2109","GPD1666","G1951","Site 13 [McAndrews unpublished]",-91.2,49.25,1557,2.82555549239947,33.8333325770994,7.4233331674089,-31.1977770804531,0.400975652994031,0.256926269891161,0.823549211045667,2.7067001308638,142.566668791076,280.533337513606,208.133336434762,83.1666679059466,9.37354447110935,7.33234852796875,7.19745336054309,4.91155108415505
"1558",1667,"2110","GPD1667","G1952","Site 14 [McAndrews unpublished]",-90.05,48.93,1558,1.96999995596707,31.5122215178692,7.52999983169138,-29.8422215551966,0.444684647367749,0.198839219646411,0.729025208081908,2.441721408593,155.40000231564,277.733337471883,207.133336419861,115.766668391724,6.25539776242605,7.65136164862573,7.02092122177632,6.7352308561226
"1559",1668,"2111","GPD1668","G1953","Site 15 [McAndrews unpublished]",-88.12,49.22,1559,0.668888873938057,31.1922215250217,8.65222202882998,-29.1666660147409,0.614765825450582,0.230587007425547,0.67457255192152,2.49683349446621,149.600002229214,276.933337459962,243.066670288642,147.933335537712,5.25737584957897,7.80534016869157,7.67745629033351,8.22090842592676
"1560",1669,"2112","GPD1669","G1954","Site 16 [McAndrews unpublished]",-87.25,49.65,1560,-1.0533333097895,30.3266659888128,6.60555540790988,-32.2877770560897,0.70979651209977,0.268100306908796,0.673641278653916,2.60289220777194,145.000002160668,260.933337221543,222.466669981678,117.500001750886,5.22015333224162,6.72631657608306,5.87310261797925,6.80881791367897
"1561",1670,"2113","GPD1670","G1955","Site 17 [McAndrews unpublished]",-85.15,49.722,1561,-0.3633333252122,32.0166659510384,7.17333317299684,-32.2911103893485,0.787619461867777,0.282862347325224,0.586174022488103,2.47072708320861,137.6000020504,225.433336692552,210.666669805845,139.633335414032,2.38956066467693,6.9176104804675,5.95343047239379,7.90274225788667
"1562",1671,"2114","GPD1671","G1956","Site 18 [McAndrews unpublished]",-83.02,49.55,1562,-0.749999983236194,32.1211103931483,7.28333317053815,-32.6944437136667,0.857599991195988,0.325889089961645,0.511088152312362,2.36304490686446,158.766669032474,226.966670048734,225.166670021911,181.13333603243,2.34378614575806,8.5406870629484,8.09032355867148,10.6368856675846
"1563",1672,"2115","GPD1672","G1957","Site 19 [McAndrews unpublished]",-81.72,49.25,1563,0.105555553196205,32.7233326019098,8.33666648032765,-31.3699992988259,0.88076564049099,0.323848379785011,0.396750682512692,2.12530777333794,159.866669048866,248.166670364638,231.300003446639,152.033335598807,3.28684250539903,8.24034801188702,11.9862422919654,7.74682742300808
"1564",1673,"2116","GPD1673","G1958","Site 20 [McAndrews unpublished]",-80.85,48.55,1564,1.28999997116625,32.7222214908236,8.56666647518674,-30.3599993214011,0.892829439932012,0.318404580603633,0.294524091657483,1.91256658644601,163.70000243932,254.500003792346,233.600003480911,153.566668954988,4.61194109176336,7.27942316253321,15.7787834581721,6.44696320541828
"1565",1674,"2117","GPD1674","G1959","Site 21 [McAndrews unpublished]",-80.1,48.05,1565,1.96999995596707,33.4299992527813,9.13111090701487,-29.3366660109411,0.911671216661683,0.289040552016004,0.206191204745145,1.74075650160249,176.400002628565,253.300003774464,240.333336914579,179.133336002628,5.85064107770537,7.02353197971993,19.2094597615469,7.41102792938849
"1566",1675,"2118","GPD1675","G1960","Site 22 [McAndrews unpublished]",-88.8,48.33,1566,4.02111102123227,33.279999256134,11.5899997409433,-23.7844439128207,0.488584490281293,0.154308489872308,0.628870225164576,2.16539530511757,162.233335750798,265.366670620938,212.033336492876,118.600001767278,1.76162806114681,9.88753438663592,8.28573082952627,5.71926577235522
"1567",1676,"2119","GPD1676","G1961","Mont Jacques-Cartier",-65.95,49,1567,0.278888882655236,29.9988882183615,8.19999981671572,-23.3955550326241,0.79886259954547,0.74358240303116,0.235017724574575,1.21061200058684,232.80000346899,297.166671094795,302.700004510581,299.866671135028,17.1589629282978,2.77548798644681,27.0562381312793,19.9855784313859
"1568",1677,"2119","GPD1677","G1962","Mont Jacques-Cartier",-65.95,49,1568,0.278888882655236,29.9988882183615,8.19999981671572,-23.3955550326241,0.79886259954547,0.74358240303116,0.235017724574575,1.21061200058684,232.80000346899,297.166671094795,302.700004510581,299.866671135028,17.1589629282978,2.77548798644681,27.0562381312793,19.9855784313859
"1569",1678,"2119","GPD1678","G1963","Mont Jacques-Cartier",-65.95,49,1569,0.278888882655236,29.9988882183615,8.19999981671572,-23.3955550326241,0.79886259954547,0.74358240303116,0.235017724574575,1.21061200058684,232.80000346899,297.166671094795,302.700004510581,299.866671135028,17.1589629282978,2.77548798644681,27.0562381312793,19.9855784313859
"1570",1679,"2120","GPD1679","G1964","Lac Belle-Fontaine Site 1",-71.117,47.4,1570,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1571",1680,"2121","GPD1680","G1965","Lac Belle-Fontaine Site 2",-71.117,47.4,1571,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1572",1681,"2122","GPD1681","G1966","Lac Gosselin",-70.3,46.7,1572,4.63999989628792,32.8111103777256,11.0244441980289,-21.968888397846,1.24531563942016,0.579054132801469,0.17160462357324,1.21637588936497,250.466670398911,339.866671731075,307.433337914447,252.233337091903,13.4288249190942,8.10329163304969,30.1712339897209,10.5614078918288
"1573",1682,"2123","GPD1682","G1967","Lac Megantic",-70.883,45.45,1573,6.11555541886224,33.1733325918516,11.76999973692,-18.8833329112579,1.25502690097881,0.528278113593618,0.267644036232967,1.0240279715202,265.100003950298,345.100005142391,306.800004571676,273.766670746108,7.28079676819928,21.5341592317864,22.8619775080105,12.6950123330533
"1574",1683,"2125","GPD1683","G1969","Lac Lachance",-71.133,47.467,1574,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1575",1684,"2126","GPD1684","G1970","Lac Chominich",-71.25,47.55,1575,1.3477777476526,30.4799993187189,8.37333314617475,-26.085554972498,1.1098665003674,0.656590505443797,0.0874325117030905,1.355717628493,280.133337507645,381.066672345002,358.966672015687,285.500004254282,10.2807264569796,6.37364374153459,29.8245429108746,9.14767743713443
"1576",1685,"2127","GPD1685","G1971","Lac Blouin",-70.933,47.633,1576,-0.898888868797157,28.6566660261403,5.57999987527728,-28.3955549208654,1.09714948080278,0.667990337627663,0.0721110238974728,1.34289209493645,313.533338005344,378.300005637109,349.500005207956,311.833337980012,13.4481723190619,5.76107637418036,30.2253209615135,10.3924653741104
"1577",1686,"2128","GPD1686","G1972","Ruisseau Jardin Site 1",-70.917,47.633,1577,-0.898888868797157,28.6566660261403,5.57999987527728,-28.3955549208654,1.09714948080278,0.667990337627663,0.0721110238974728,1.34289209493645,313.533338005344,378.300005637109,349.500005207956,311.833337980012,13.4481723190619,5.76107637418036,30.2253209615135,10.3924653741104
"1578",1687,"2130","GPD1687","G1975","Lac Equerre",-71.233,47.15,1578,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1579",1688,"2131","GPD1688","G1976","Lac Durand",-71.433,47,1579,5.46333321121832,34.3011103444215,11.5411108531472,-21.7444439584182,1.26342125277998,0.569798522160663,0.180257014121671,1.20762543616202,268.100003995001,355.733338634173,334.866671656569,295.933337743084,10.0219760024331,10.1475778588872,29.93765789176,11.6104839412828
"1580",1689,"2131","GPD1689","G1977","Lac Durand",-71.433,47,1580,5.46333321121832,34.3011103444215,11.5411108531472,-21.7444439584182,1.26342125277998,0.569798522160663,0.180257014121671,1.20762543616202,268.100003995001,355.733338634173,334.866671656569,295.933337743084,10.0219760024331,10.1475778588872,29.93765789176,11.6104839412828
"1581",1690,"2132","GPD1690","G1978","Lac Dorval",-71.367,47.083,1581,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1582",1691,"2133","GPD1691","G1979","Mare du Sault",-71.183,47.4,1582,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1583",1692,"2134","GPD1692","G1980","Riviere Montmorency",-71.2,47.417,1583,1.06222219847971,29.247777124039,7.62888871836993,-25.4344438759403,1.18567527724947,0.614865222921814,0.133763192967017,1.27793812562249,309.300004608929,402.366672662397,390.233339148263,364.466672097643,11.3714556611605,9.05556932374896,33.803304089798,12.8535340765516
"1584",1693,"2135","GPD1693","G1981","Lac d'Aigremont",-73.833,49.283,1584,-0.0499999988824129,31.5144437400417,8.1455553734882,-30.8999993093312,0.886697974614787,0.707125097541465,0.20886819761681,1.68796718154195,154.93333564202,290.266670991977,249.46667038401,148.833335551123,4.73532828868292,2.85715480445488,16.8253779086882,3.05341343600737
"1585",1694,"2136","GPD1694","G1982","Lac à la Loutre",-73.083,48.9,1585,-1.04555553218557,30.0399993285537,6.03222208739155,-32.2588881678465,0.942203857168242,0.674718033028193,0.137450324655957,1.56308215289703,193.366669548055,309.433337944249,268.000003993511,183.966669407984,5.57703633306122,3.2036438065435,19.8924611798811,4.90849610892895
"1586",1695,"2137","GPD1695","G1983","Chibougamau",-74.55,49.8,1586,-1.76777773826487,30.5522215393268,6.49777763254113,-32.3177770554191,0.845342339977378,0.717327844333865,0.309952199662609,1.84326497662171,158.233335691194,309.133337939779,277.066670795282,155.900002323091,5.63678403704208,4.57966526706782,16.193311617708,1.83575600242348
"1587",1696,"2138","GPD1696","G1984","Lac Madeline",-76.7,49.367,1587,-0.546666654447714,31.0899993050843,7.49555538801683,-32.2622215011054,0.901523381899736,0.567137046987601,0.274030270655802,1.81804021479539,162.500002421439,298.833337786297,264.133337269227,146.0333355094,6.10245861189066,6.26125662320941,18.4310429291802,3.13421977948125
"1588",1697,"2139","GPD1697","G1985","Riviere Heva",-78.2,48.25,1588,1.69555551765694,32.3644437210427,9.43666645574073,-29.3488882328901,0.953475104118726,0.385880418066519,0.147685849478135,1.62109812836248,165.400002464652,252.666670431693,243.933336968223,158.266669025024,6.37887146857942,7.52351879244308,22.4076627138392,5.31068114029247
"1589",1698,"2140","GPD1698","G1986","Matagami",-77.75,49.783,1589,-1.39999996870756,30.3133326557775,6.92444428967105,-33.1611103699025,0.881860387483684,0.568692444695293,0.383700298858906,2.01285125860086,157.300002343953,285.533337588112,261.866670568784,129.1666685914,7.03775542883589,5.87310261797925,16.8693017583503,2.45831924563078
"1590",1699,"2141","GPD1699","G1987","Riviere Allard",-77.817,49.65,1590,-1.39999996870756,30.3133326557775,6.92444428967105,-33.1611103699025,0.881860387483684,0.568692444695293,0.383700298858906,2.01285125860086,157.300002343953,285.533337588112,261.866670568784,129.1666685914,7.03775542883589,5.87310261797925,16.8693017583503,2.45831924563078
"1591",1700,"2142","GPD1700","G1988","Lac Kamatose",-76.817,47.083,1591,4.23888879414234,33.6599992476404,10.8499997574836,-26.4933327411612,1.03778786635704,0.369203338307673,0.134453623862053,1.280134512927,183.233336063723,278.066670810183,252.833337100844,198.33333628873,6.81933535758733,8.45714700504223,25.7259276423068,10.7611958807812
